338,816,1154
132,857,989
713,198,911
570,851,1421
208,570,778
220,468,688
944,720,1664
109,55,164
861,18,879
383,268,651
346,658,1004
849,837,1686
95,611,706
230,429,659
453,84,537
601,373,974
200,275,475
828,61,889
635,482,1117
472,195,667
730,257,987
575,803,1378
432,736,1168
997,51,1048
977,758,1735
333,497,830
90,195,285
648,211,859
397,430,827
640,123,763
744,420,1164
218,165,383
804,46,850
258,966,1224
12,293,305
33,788,821
284,101,385
985,44,1029
640,27,667
161,916,1077
638,516,1154
363,13,376
396,372,768
563,340,903
11,240,251
571,421,992
462,528,990
497,708,1205
99,564,663
218,442,660
335,482,817
199,617,816
105,650,755
741,493,1234
796,358,1154
228,310,538
480,640,1120
709,685,1394
579,258,837
926,75,1001
144,453,597
114,57,171
57,182,239
841,799,1640
297,579,876
335,101,436
898,734,1632
448,823,1271
293,947,1240
777,264,1041
465,348,813
810,375,1185
338,279,617
999,302,1301
306,904,1210
638,813,1451
230,616,846
331,570,901
271,194,465
806,466,1272
889,62,951
974,609,1583
464,828,1292
295,794,1089
877,470,1347
143,867,1010
801,234,1035
375,960,1335
681,563,1244
525,603,1128
903,931,1834
157,29,186
857,319,1176
48,420,468
274,431,705
957,288,1245
711,168,879
739,467,1206
957,176,1133
353,309,662
749,109,858
68,185,253
561,363,924
840,600,1440
888,32,920
122,856,978
877,942,1819
138,664,802
694,980,1674
150,755,905
72,593,665
169,886,1055
656,294,950
18,144,162
580,159,739
105,965,1070
280,814,1094
508,311,819
181,883,1064
392,921,1313
260,492,752
19,169,188
792,653,1445
334,810,1144
25,525,550
104,363,467
68,37,105
782,712,1494
263,773,1036
294,251,545
195,676,871
819,942,1761
811,275,1086
51,839,890
809,927,1736
371,856,1227
352,994,1346
180,530,710
196,613,809
735,895,1630
53,460,513
852,465,1317
186,6,192
848,785,1633
369,959,1328
445,727,1172
69,499,568
475,699,1174
297,218,515
188,551,739
857,635,1492
453,945,1398
41,310,351
137,288,425
820,521,1341
800,170,970
814,318,1132
468,39,507
437,968,1405
468,662,1130
690,185,875
97,546,643
814,65,879
237,721,958
759,141,900
588,17,605
634,673,1307
651,671,1322
970,827,1797
557,654,1211
430,198,628
157,288,445
97,559,656
245,459,704
299,600,899
853,419,1272
293,823,1116
271,704,975
418,730,1148
942,780,1722
777,609,1386
215,779,994
494,431,925
264,415,679
728,287,1015
654,407,1061
773,391,1164
394,996,1390
730,651,1381
379,840,1219
871,633,1504
791,35,826
471,733,1204
250,507,757
813,281,1094
370,359,729
321,346,667
81,560,641
186,985,1171
649,917,1566
998,348,1346
326,161,487
109,401,510
28,811,839
820,446,1266
298,458,756
381,352,733
302,499,801
851,415,1266
216,209,425
115,378,493
291,543,834
918,820,1738
269,756,1025
843,866,1709
48,764,812
201,183,384
737,231,968
266,79,345
918,401,1319
124,28,152
189,477,666
361,896,1257
159,86,245
798,192,990
219,44,263
528,321,849
951,655,1606
210,506,716
297,852,1149
91,366,457
315,153,468
461,308,769
93,534,627
792,293,1085
733,577,1310
493,25,518
761,38,799
95,510,605
781,586,1367
163,214,377
216,450,666
216,971,1187
265,181,446
25,362,387
559,162,721
888,994,1882
973,799,1772
541,551,1092
493,456,949
931,880,1811
987,312,1299
324,929,1253
610,935,1545
867,653,1520
292,641,933
919,259,1178
443,854,1297
7,884,891
213,379,592
384,735,1119
356,452,808
44,945,989
355,292,647
629,684,1313
876,923,1799
527,3,530
190,882,1072
732,343,1075
116,678,794
889,577,1466
417,631,1048
845,701,1546
847,772,1619
305,303,608
192,69,261
763,708,1471
131,637,768
309,656,965
728,889,1617
34,711,745
399,601,1000
625,650,1275
617,387,1004
618,721,1339
706,782,1488
621,671,1292
887,729,1616
394,934,1328
866,1000,1866
482,16,498
964,576,1540
357,847,1204
386,9,395
789,609,1398
312,61,373
136,172,308
417,968,1385
291,834,1125
489,638,1127
161,785,946
482,835,1317
883,602,1485
818,843,1661
313,779,1092
902,407,1309
887,363,1250
