453,715,0
14,874,0
445,142,3
821,49,16
419,131,3
482,262,1
381,317,1
581,540,1
381,877,0
949,806,1
904,687,1
75,772,0
540,178,3
363,126,2
714,195,3
973,128,7
739,662,1
986,227,4
390,411,0
802,123,6
615,977,0
378,922,0
876,274,3
834,344,2
521,778,0
845,565,1
51,68,0
962,997,0
217,827,0
927,183,5
407,99,4
613,290,2
796,546,1
398,197,2
724,542,1
75,601,0
496,795,0
714,132,5
136,297,0
309,901,0
42,656,0
966,623,1
732,609,1
894,821,1
118,35,3
933,984,0
267,255,1
219,360,0
638,408,1
365,988,0
410,50,8
843,407,2
761,774,0
871,658,1
758,679,1
720,168,4
654,660,0
884,417,2
552,394,1
764,207,3
542,574,0
785,567,1
59,700,0
340,924,0
732,278,2
891,262,3
348,4,87
744,577,1
496,885,0
803,806,0
225,296,0
936,963,0
335,537,0
483,655,0
578,803,0
120,638,0
740,622,1
303,477,0
811,934,0
988,859,1
731,784,0
533,5,106
223,953,0
492,532,0
239,4,59
868,356,2
990,600,1
785,612,1
403,828,0
168,301,0
327,720,0
589,768,0
582,457,1
692,41,16
470,720,0
431,850,0
621,17,36
310,669,0
671,99,6
428,194,2
868,280,3
110,977,0
640,970,0
934,821,1
20,216,0
158,790,0
571,492,1
241,288,0
639,651,0
307,965,0
137,272,0
840,148,5
759,837,0
82,748,0
591,31,19
796,321,2
234,908,0
595,65,9
60,68,0
653,52,12
448,474,0
345,430,0
256,229,1
646,867,0
354,367,0
776,229,3
511,865,0
45,293,0
437,17,25
693,684,1
428,865,0
512,252,2
317,989,0
145,200,0
973,473,2
880,476,1
626,676,0
126,978,0
901,309,2
49,363,0
357,745,0
735,319,2
269,374,0
784,833,0
51,120,0
60,281,0
481,237,2
315,703,0
320,86,3
755,489,1
608,212,2
660,185,3
661,309,2
552,398,1
740,602,1
774,406,1
779,566,1
989,325,3
414,781,0
181,948,0
381,38,10
730,913,0
355,767,0
170,574,0
97,907,0
542,529,1
489,931,0
757,416,1
431,822,0
811,502,1
761,878,0
144,302,0
960,241,3
213,211,1
854,520,1
962,426,2
767,560,1
147,405,0
381,554,0
289,373,0
459,537,0
308,731,0
603,888,0
630,243,2
899,717,1
675,421,1
89,414,0
405,961,0
752,663,1
971,543,1
491,989,0
881,784,1
582,777,0
979,492,1
364,964,0
52,137,0
762,12,63
875,788,1
570,360,1
892,592,1
253,502,0
517,552,0
248,494,0
519,34,15
671,563,1
924,315,2
695,838,0
960,313,3
820,638,1
743,232,3
579,440,1
718,372,1
250,318,0
862,264,3
188,111,1
603,953,0
240,932,0
404,499,0
185,858,0
307,294,1
833,433,1
51,659,0
598,240,2
577,697,0
822,42,19
714,646,1
223,145,1
756,388,1
631,645,0
514,339,1
562,673,0
679,180,3
546,75,7
764,673,1
121,478,0
940,711,1
258,198,1
364,357,1
717,479,1
312,556,0
409,82,4
561,322,1
115,748,0
298,164,1
805,333,2
810,552,1
386,50,7
732,228,3
846,64,13
721,247,2
803,614,1
424,826,0
86,613,0
692,755,0
679,271,2
115,134,0
423,657,0
374,639,0
612,974,0
636,200,3
304,73,4
618,107,5
40,414,0
797,438,1
720,614,1
704,465,1
292,974,0
601,172,3
681,11,61
245,905,0
161,411,0
692,339,2
5,459,0
183,618,0
126,353,0
790,444,1
828,701,1
246,954,0
831,41,20
127,4,31
484,642,0
372,66,5
447,505,0
332,632,0
591,603,0
909,516,1
55,337,0
48,632,0
144,869,0
935,862,1
684,42,16
803,13,61
957,646,1
515,591,0
180,239,0
350,284,1
470,534,0
930,199,4
704,941,0
141,914,0
172,521,0
368,600,0
196,884,0
891,135,6
10,218,0
243,761,0
266,485,0
368,341,1
255,967,0
748,303,2
882,403,2
398,48,8
802,577,1
884,555,1
741,140,5
607,142,4
516,674,0
248,457,0
436,143,3
425,262,1
297,22,13
782,965,0
181,494,0
105,666,0
142,292,0
173,61,2
854,827,1
211,926,0
452,733,0
360,699,0
240,724,0
64,24,2
651,209,3
403,650,0
220,984,0
477,488,0
23,582,0
804,662,1
345,232,1
114,47,2
566,810,0
298,150,1
531,929,0
152,329,0
736,174,4
857,211,4
141,391,0
570,549,1
157,203,0
316,800,0
152,497,0
548,233,2
714,494,1
305,705,0
233,857,0
15,664,0
796,453,1
696,982,0
526,594,0
794,326,2
850,984,0
692,783,0
937,106,8
530,327,1
518,675,0
888,646,1
659,575,1
306,245,1
917,528,1
658,122,5
513,764,0
947,953,0
602,671,0
298,760,0
755,931,0
525,999,0
254,624,0
515,962,0
207,209,0
11,692,0
75,109,0
345,466,0
226,766,0
299,977,0
35,834,0
250,373,0
351,492,0
19,831,0
917,631,1
29,801,0
117,374,0
173,49,3
280,962,0
997,17,58
556,576,0
411,439,0
62,246,0
237,294,0
792,443,1
59,575,0
338,152,2
533,693,0
316,943,0
939,292,3
289,878,0
19,589,0
536,440,1
397,585,0
588,488,1
171,39,4
380,931,0
468,100,4
660,209,3
199,430,0
130,711,0
125,221,0
909,941,0
783,350,2
286,191,1
687,102,6
755,674,1
274,895,0
777,597,1
562,98,5
71,105,0
938,577,1
34,742,0
795,791,1
74,75,0
860,935,0
907,641,1
518,318,1
255,173,1
269,470,0
169,673,0
74,912,0
749,262,2
325,44,7
395,192,2
800,744,1
915,606,1
247,987,0
