395,876,346020
380,154,58520
932,213,198516
51,392,19992
563,872,490936
665,949,631085
537,876,470412
105,507,53235
88,583,51304
941,923,868543
665,465,309225
465,657,305505
368,934,343712
341,103,35123
161,638,102718
332,20,6640
886,683,605138
969,360,348840
256,558,142848
585,495,289575
602,958,576716
555,959,532245
374,855,319770
348,808,281184
231,387,89397
64,144,9216
925,119,110075
931,615,572565
287,933,267771
581,550,319550
395,977,385915
555,543,301365
649,738,478962
810,712,576720
438,743,325434
431,682,293942
796,27,21492
874,249,217626
630,134,84420
665,631,419615
248,362,89776
729,937,683073
909,431,391779
439,149,65411
451,155,69905
476,134,63784
922,82,75604
830,7,5810
210,837,175770
268,152,40736
497,434,215698
122,727,88694
123,888,109224
346,102,35292
68,717,48756
940,716,673040
521,823,428783
588,955,561540
461,515,237415
513,78,40014
911,365,332515
942,413,389046
368,412,151616
202,630,127260
203,721,146363
122,962,117364
70,644,45080
54,361,19494
524,723,378852
432,42,18144
492,305,150060
928,603,559584
645,606,390870
61,442,26962
776,792,614592
159,222,35298
119,430,51170
440,13,5720
188,765,143820
184,890,163760
210,497,104370
120,434,52080
136,281,38216
238,676,160888
356,552,196512
655,955,625525
236,220,51920
555,89,49395
415,564,234060
889,513,456057
138,498,68724
915,721,659715
975,859,837525
29,411,11919
888,375,333000
631,118,74458
753,490,368970
858,85,72930
700,478,334600
655,588,385140
245,298,73010
363,963,349569
237,914,216618
615,377,231855
5,564,2820
219,349,76431
1000,277,277000
426,995,423870
579,655,379245
769,970,745930
769,456,350664
842,838,705596
54,615,33210
69,63,4347
597,669,399393
253,854,216062
85,773,65705
520,206,107120
710,577,409670
528,638,336864
337,707,238259
72,450,32400
918,213,195534
808,433,349864
991,782,774962
65,903,58695
322,562,180964
300,719,215700
188,476,89488
420,628,263760
144,802,115488
436,668,291248
70,957,66990
595,730,434350
209,76,15884
388,398,154424
601,396,237996
522,747,389934
423,14,5922
233,550,128150
175,357,62475
312,254,79248
727,450,327150
954,483,460782
702,286,200772
243,543,131949
616,187,115192
792,412,326304
654,32,20928
647,377,243919
530,415,219950
758,140,106120
368,628,231104
431,597,257307
864,692,597888
553,877,484981
415,799,331585
418,98,40964
661,244,161284
936,736,688896
402,856,344112
663,5,3315
570,931,530670
180,977,175860
584,167,97528
512,927,474624
14,357,4998
937,37,34669
498,22,10956
130,700,91000
772,155,119660
195,492,95940
267,249,66483
627,600,376200
496,668,331328
713,985,702305
771,415,319965
355,297,105435
697,317,220949
597,351,209547
223,72,16056
891,114,101574
24,324,7776
346,843,291678
946,294,278124
360,124,44640
495,886,438570
508,694,352552
928,702,651456
400,508,203200
923,830,766090
739,282,208398
29,142,4118
411,57,23427
466,127,59182
991,858,850278
17,886,15062
419,524,219556
245,566,138670
892,324,289008
62,361,22382
108,496,53568
767,243,186381
968,552,534336
784,523,410032
356,801,285156
323,958,309434
472,415,195880
771,881,679251
371,727,269717
649,131,85019
374,342,127908
401,886,355286
996,217,216132
689,40,27560
165,786,129690
137,714,97818
810,356,288360
533,132,70356
482,372,179304
144,98,14112
35,908,31780
275,912,250800
253,772,195316
539,277,149303
528,31,16368
281,943,264983
477,376,179352
930,835,776550
210,991,208110
983,670,658610
143,203,29029
687,62,42594
46,269,12374
24,606,14544
264,911,240504
684,338,231192
497,1000,497000
856,71,60776
605,294,177870
320,270,86400
341,766,261206
214,37,7918
242,874,211508
82,497,40754
610,464,283040
